id,title,author,genre,publisher,year,author_set,author_set_name
21522,Oh! To be in England,"Bradley Bruen II, Thuy Nikolaus",Classic,Imperial War Museum,1980,"('Bradley Bruen II', 'Thuy Nikolaus')","Bradley Bruen II, Thuy Nikolaus"
21293,The Wolf of Wall Street,Pres. Reuben Jakubowski,Historical fiction,Jarrolds Publishing,1918,"('Pres. Reuben Jakubowski',)",Pres. Reuben Jakubowski
21364,The Apartment,"Levi Crona PhD, Dante Kreiger",Classic,Atheneum Publishers,2002,"('Dante Kreiger', 'Levi Crona PhD')","Dante Kreiger, Levi Crona PhD"
21181,Tender Is the Night,"Erasmo McGlynn, Jamaal Kuphal, Shizuko Crooks",Mythology,Mandrake of Oxford,2020,"('Erasmo McGlynn', 'Jamaal Kuphal', 'Shizuko Crooks')","Erasmo McGlynn, Jamaal Kuphal, Shizuko Crooks"
20995,Desperados: Wanted Dead or Alive,Rep. Albert Stamm,Humor,Cengage Learning,2005,"('Rep. Albert Stamm',)",Rep. Albert Stamm
21423,The Widening Gyre,Moses Douglas,Short story,O'Reilly Media,2021,"('Moses Douglas',)",Moses Douglas
21412,Arms and the Man,Apolonia Gorczany,Essay,Anvil Press Poetry,2025,"('Apolonia Gorczany',)",Apolonia Gorczany
20979,Animal Crossing: Wild World,Cindie Boyer,Short story,Lion Hudson,2024,"('Cindie Boyer',)",Cindie Boyer
21111,Sunrise: A Song of Two Humans,Amb. Sachiko Boyer,Reference book,Blackstaff Press,2009,"('Amb. Sachiko Boyer',)",Amb. Sachiko Boyer
21270,Blue Remembered Earth,Jose O'Kon IV,Fanfiction,Ellora's Cave,1984,"(""Jose O'Kon IV"",)",Jose O'Kon IV
21098,Fame Is the Spur,Jaye Goyette,Crime/Detective,Orion Books,2000,"('Jaye Goyette',)",Jaye Goyette
21380,Call of Duty: World at War,"Hank Huel, Carma Mayer DC, Rev. Ben Nienow",Biography/Autobiography,HarperPrism,1975,"('Carma Mayer DC', 'Hank Huel', 'Rev. Ben Nienow')","Carma Mayer DC, Hank Huel, Rev. Ben Nienow"
21509,The Wall,"Dante Kreiger, Joselyn Dietrich",Reference book,Ellora's Cave,2021,"('Dante Kreiger', 'Joselyn Dietrich')","Dante Kreiger, Joselyn Dietrich"
21022,O Pioneers!,Terina Langosh,Suspense/Thriller,Shuter & Shooter Publishers,1989,"('Terina Langosh',)",Terina Langosh
21300,Let Us Now Praise Famous Men,Kelle Bartoletti,Mythopoeia,,2002,"('Kelle Bartoletti',)",Kelle Bartoletti
21645,Now Sleeps the Crimson Petal,Magaret Robel DVM,Legend,Liberty Fund,1981,"('Magaret Robel DVM',)",Magaret Robel DVM
21642,Seven Samurai,Thuy Nikolaus,Mythopoeia,Ignatius Press,2008,"('Thuy Nikolaus',)",Thuy Nikolaus
21203,Gran Torino,Rep. Hilario Collins,Mythology,Apress,1979,"('Rep. Hilario Collins',)",Rep. Hilario Collins
20933,Toy Story 3,Rudy Johnston,Fairy tale,George Routledge & Sons,1978,"('Rudy Johnston',)",Rudy Johnston
21420,A Swiftly Tilting Planet,Charley Wehner IV,Fiction narrative,Harper & Row,2021,"('Charley Wehner IV',)",Charley Wehner IV
21598,Life Is Beautiful,"Morton Goodwin I, Marco Cormier, Hilario Legros I, Adrian Stroman PhD",Horror,Packt Publishing,1984,"('Adrian Stroman PhD', 'Hilario Legros I', 'Marco Cormier', 'Morton Goodwin I')","Adrian Stroman PhD, Hilario Legros I, Marco Cormier, Morton Goodwin I"
21458,A Time of Gifts,Jeffrey Will,Fable,George Newnes,2024,"('Jeffrey Will',)",Jeffrey Will
21123,Banjo-Kazooie: Grunty's Revenge,"Lyman Goldner, Emil Schinner IV, Ernesto Feest",Folklore,New Directions Publishing,1959,"('Emil Schinner IV', 'Ernesto Feest', 'Lyman Goldner')","Emil Schinner IV, Ernesto Feest, Lyman Goldner"
20975,Diablo III,"Mark Shanahan, Alysia Bahringer, Amb. Wynona Champlin",Suspense/Thriller,Packt Publishing,1989,"('Alysia Bahringer', 'Amb. Wynona Champlin', 'Mark Shanahan')","Alysia Bahringer, Amb. Wynona Champlin, Mark Shanahan"
21242,To Say Nothing of the Dog,Fr. Torie Schneider,Science fiction,Salt Publishing,1984,"('Fr. Torie Schneider',)",Fr. Torie Schneider
21097,The Lord of the Rings: The Fellowship of the Ring,Jamey Spencer,Reference book,J. M. Dent,1981,"('Jamey Spencer',)",Jamey Spencer
21528,This Side of Paradise,"Thuy Nikolaus, Bradley Bruen II",Western,Berkley Books,1991,"('Bradley Bruen II', 'Thuy Nikolaus')","Bradley Bruen II, Thuy Nikolaus"
21320,Kirby's Dream Land,Msgr. Santo Schuppe,Fiction narrative,Eel Pie Publishing,1980,"('Msgr. Santo Schuppe',)",Msgr. Santo Schuppe
21256,The Maltese Falcon,Coy Hegmann,Essay,Earthscan,1978,"('Coy Hegmann',)",Coy Hegmann
21482,Inception,Dr. Cora MacGyver,Fable,Caister Academic Press,1995,"('Dr. Cora MacGyver',)",Dr. Cora MacGyver
21591,"Ah, Wilderness!",Terina Langosh,Humor,Applewood Books,2012,"('Terina Langosh',)",Terina Langosh
21073,Mario Kart: Double Dash,Tai Berge,Tall tale,Athabasca University Press,1947,"('Tai Berge',)",Tai Berge
21039,Greatest Hits,Harold Blanda,Crime/Detective,Mandrake Press,1969,"('Harold Blanda',)",Harold Blanda
21393,Pulp Fiction,Trinh Spinka,Western,Kodansha,2004,"('Trinh Spinka',)",Trinh Spinka
21244,The Lord of the Rings: The Return of the King,Pauline Emard,Metafiction,Blackie and Son Limited,2021,"('Pauline Emard',)",Pauline Emard
21433,Counter-Strike,"Avery Zemlak, Mrs. Chelsie Weber",Mythology,Seagull Books,1977,"('Avery Zemlak', 'Mrs. Chelsie Weber')","Avery Zemlak, Mrs. Chelsie Weber"
21078,Wolfenstein 3D,Lawana Veum,Fable,Martinus Nijhoff Publishers,1929,"('Lawana Veum',)",Lawana Veum
21024,PlayerUnknown's Battlegrounds,Tynisha Schulist,Mythopoeia,Pecan Grove Press,1989,"('Tynisha Schulist',)",Tynisha Schulist
21401,Pokémon Alpha Sapphire,Maxwell MacGyver,Mythopoeia,Nonesuch Press,2006,"('Maxwell MacGyver',)",Maxwell MacGyver
20937,Mega Man Battle Network,Kristyn Halvorson,Textbook,Firebrand Books,2005,"('Kristyn Halvorson',)",Kristyn Halvorson
21406,Grim Fandango,"Herb Carter, Rudy Johnston",Biography/Autobiography,Elsevier,1977,"('Herb Carter', 'Rudy Johnston')","Herb Carter, Rudy Johnston"
21498,In the Name of the Father,"Vance Reichel, Sylvester Goodwin, Norris Gusikowski, Morton Lubowitz Sr.",Speech,Nonesuch Press,1978,"('Morton Lubowitz Sr.', 'Norris Gusikowski', 'Sylvester Goodwin', 'Vance Reichel')","Morton Lubowitz Sr., Norris Gusikowski, Sylvester Goodwin, Vance Reichel"
20976,Overwatch,Rev. Tonette Pfannerstill,Crime/Detective,Eerdmans Publishing,2026,"('Rev. Tonette Pfannerstill',)",Rev. Tonette Pfannerstill
21375,Some Buried Caesar,Kelle Bartoletti,Humor,Addison-Wesley,2026,"('Kelle Bartoletti',)",Kelle Bartoletti
21202,The General,Marlana Casper,Essay,Belknap Press,1984,"('Marlana Casper',)",Marlana Casper
21154,A Monstrous Regiment of Women,"Talitha Windler, Scot Crona, Inga Hansen",Horror,Salt Publishing,1989,"('Inga Hansen', 'Scot Crona', 'Talitha Windler')","Inga Hansen, Scot Crona, Talitha Windler"
21017,The Far-Distant Oxus,Dudley Barton,Suspense/Thriller,Adis International,2005,"('Dudley Barton',)",Dudley Barton
21429,Command & Conquer: Generals,Dinah Wyman,Realistic fiction,Unfinished Monument Press,1999,"('Dinah Wyman',)",Dinah Wyman
21349,Command & Conquer: Rivals,"Mariella Zboncak DVM, Harold Blanda, Karan Abernathy, Tifany Dickens",Fiction narrative,,2009,"('Harold Blanda', 'Karan Abernathy', 'Mariella Zboncak DVM', 'Tifany Dickens')","Harold Blanda, Karan Abernathy, Mariella Zboncak DVM, Tifany Dickens"
21002,Commandos: Beyond the Call of Duty,Noma Kris VM,Fiction narrative,Banner of Truth Trust,1987,"('Noma Kris VM',)",Noma Kris VM
21045,Pokémon FireRed,Rep. Albert Stamm,Legend,Ian Allan Publishing,2001,"('Rep. Albert Stamm',)",Rep. Albert Stamm
20972,The Maltese Falcon,Coy Hegmann,Essay,Schocken Books,2005,"('Coy Hegmann',)",Coy Hegmann
20935,Oldeuboi,Virgilio Bernier,Legend,Papadakis Publisher,1922,"('Virgilio Bernier',)",Virgilio Bernier
21241,Crysis 2,Mrs. Dario Jaskolski,Mystery,Velazquez Press,1917,"('Mrs. Dario Jaskolski',)",Mrs. Dario Jaskolski
