id,title,author,genre,publisher,year,author_set,author_set_name
19376,Wildfire at Midnight,"Ursula O'Connell, Terica Sanford",Fanfiction,Shoemaker & Hoard Publishers,2024,"('Terica Sanford', ""Ursula O'Connell"")","Terica Sanford, Ursula O'Connell"
19503,His Dark Materials,"Lynn Leffler, Brady Mante",Historical fiction,Belknap Press,2017,"('Brady Mante', 'Lynn Leffler')","Brady Mante, Lynn Leffler"
18842,Seven Samurai,Laurice Bosco,Mystery,Heyday Books,1976,"('Laurice Bosco',)",Laurice Bosco
19101,The Parliament of Man,Lorean Koch,Metafiction,Blackstaff Press,1975,"('Lorean Koch',)",Lorean Koch
19491,Pokémon HeartGold,"Miss Kieth Kautzer, Deangelo Hammes, Takako Streich",Comic/Graphic Novel,University of Minnesota Press,2005,"('Deangelo Hammes', 'Miss Kieth Kautzer', 'Takako Streich')","Deangelo Hammes, Miss Kieth Kautzer, Takako Streich"
19048,The Legend of Zelda: Ocarina of Time,Elvin Hagenes,Legend,D. Reidel,1983,"('Elvin Hagenes',)",Elvin Hagenes
19404,Pokémon Ruby,"Jerold Armstrong JD, Iliana Nicolas, Rev. Justin MacGyver",Humor,New English Library,1991,"('Iliana Nicolas', 'Jerold Armstrong JD', 'Rev. Justin MacGyver')","Iliana Nicolas, Jerold Armstrong JD, Rev. Justin MacGyver"
18914,Dookie,Hyacinth Shields IV,Fantasy,Brill Publishers,0,"('Hyacinth Shields IV',)",Hyacinth Shields IV
19042,Gold: Greatest Hits,Edgardo Littel III,Essay,Schocken Books,1988,"('Edgardo Littel III',)",Edgardo Littel III
18950,Beauty and the Beast,Leone Ondricka IV,Science fiction,Target Books,2005,"('Leone Ondricka IV',)",Leone Ondricka IV
19217,Cabbages and Kings,Rossana Koelpin,Fiction narrative,Marshall Cavendish,2018,"('Rossana Koelpin',)",Rossana Koelpin
19282,The Parliament of Man,Lorean Koch,Metafiction,Gefen Publishing House,2000,"('Lorean Koch',)",Lorean Koch
19497,Command & Conquer: Tiberian Sun,Leone Ondricka IV,Legend,Indiana University Press,1980,"('Leone Ondricka IV',)",Leone Ondricka IV
19520,Appetite for Destruction,Homer Lebsack,Mythopoeia,Ten Speed Press,1995,"('Homer Lebsack',)",Homer Lebsack
19026,Call of Duty: Black Ops,Marvel O'Hara,Suspense/Thriller,Papadakis Publisher,2023,"(""Marvel O'Hara"",)",Marvel O'Hara
19070,"Lock, Stock and Two Smoking Barrels",Prudence Cassin V,Metafiction,University of Michigan Press,1995,"('Prudence Cassin V',)",Prudence Cassin V
19286,1,Matthew Breitenberg,Fiction in verse,Holt McDougal,1994,"('Matthew Breitenberg',)",Matthew Breitenberg
19161,Star Wars: Episode III – Revenge of the Sith,"Elliott Lowe, Jessenia Macejkovic",Crime/Detective,Marshall Cavendish,2019,"('Elliott Lowe', 'Jessenia Macejkovic')","Elliott Lowe, Jessenia Macejkovic"
18838,The Last Enemy,Prof. Jerlene Hintz,Speech,Canongate Books,1980,"('Prof. Jerlene Hintz',)",Prof. Jerlene Hintz
19550,Blade Runner,"Rocio Cremin, Lawerence Collins",Fairy tale,Hodder & Stoughton,1992,"('Lawerence Collins', 'Rocio Cremin')","Lawerence Collins, Rocio Cremin"
19405,Mario Kart Wii,Lanita MacGyver,Suspense/Thriller,Hachette Book Group USA,2003,"('Lanita MacGyver',)",Lanita MacGyver
19008,"Absalom, Absalom!",The Hon. Shannan Goodwin,Mythology,Harcourt Assessment,2006,"('The Hon. Shannan Goodwin',)",The Hon. Shannan Goodwin
19160,Wii Sports,Msgr. Rory Kirlin,Biography/Autobiography,Velazquez Press,1991,"('Msgr. Rory Kirlin',)",Msgr. Rory Kirlin
19176,The Last of Us,Xuan Shields DO,Textbook,,2011,"('Xuan Shields DO',)",Xuan Shields DO
19122,Oh! To be in England,"Amb. Deon Herman, Vincenza Jerde, Gerda Torphy",Reference book,Adis International,1979,"('Amb. Deon Herman', 'Gerda Torphy', 'Vincenza Jerde')","Amb. Deon Herman, Gerda Torphy, Vincenza Jerde"
19413,The Great Dictator,Prof. Jason Breitenberg,Crime/Detective,Caister Academic Press,2018,"('Prof. Jason Breitenberg',)",Prof. Jason Breitenberg
19186,Pokémon X,Nathalie Rempel,Short story,Pathfinder Press,1979,"('Nathalie Rempel',)",Nathalie Rempel
19350,The Dark Knight Rises,"Aldo White, Deanne Cummerata",Mythology,Lethe Press,1923,"('Aldo White', 'Deanne Cummerata')","Aldo White, Deanne Cummerata"
18866,The Painted Veil,Terrence Legros,Fable,Shambhala Publications,1994,"('Terrence Legros',)",Terrence Legros
19588,Desperados 2: Cooper's Revenge,Lynn Runte,Historical fiction,Berkley Books,1986,"('Lynn Runte',)",Lynn Runte
18869,Once Upon a Time in the West,Nathalie Rempel,Tall tale,Scholastic Press,1854,"('Nathalie Rempel',)",Nathalie Rempel
18881,Quake,"Bart Denesik Esq., Msgr. Annelle D'Amore, Ike Kuhic",Mythology,Voyager Books,1985,"('Bart Denesik Esq.', 'Ike Kuhic', ""Msgr. Annelle D'Amore"")","Bart Denesik Esq., Ike Kuhic, Msgr. Annelle D'Amore"
19448,Mr Standfast,"Jess Schaden, Jack Yundt",Crime/Detective,Kensington Books,1993,"('Jack Yundt', 'Jess Schaden')","Jack Yundt, Jess Schaden"
18888,Pokémon Sapphire,Msgr. Sherilyn Reinger,Short story,Manor House Publishing,2019,"('Msgr. Sherilyn Reinger',)",Msgr. Sherilyn Reinger
19528,The Monkey's Raincoat,Rossana Koelpin,Reference book,Marshall Cavendish,2025,"('Rossana Koelpin',)",Rossana Koelpin
18873,Modern Times,"Sonia Hauck, The Hon. Mac Thiel",Short story,Mark Batty Publisher,1991,"('Sonia Hauck', 'The Hon. Mac Thiel')","Sonia Hauck, The Hon. Mac Thiel"
19474,Unforgiven,Jeffery Lubowitz,Short story,Target Books,1985,"('Jeffery Lubowitz',)",Jeffery Lubowitz
18992,Mother Night,Sondra O'Reilly,Folklore,Left Book Club,1978,"(""Sondra O'Reilly"",)",Sondra O'Reilly
19187,Backstreet Boys,"Simona O'Reilly, Arlie Stiedemann",Legend,Packt Publishing,2016,"('Arlie Stiedemann', ""Simona O'Reilly"")","Arlie Stiedemann, Simona O'Reilly"
19064,Spotlight,"Rocio Cremin, Lawerence Collins",Fiction in verse,NavPress,1987,"('Lawerence Collins', 'Rocio Cremin')","Lawerence Collins, Rocio Cremin"
19131,Let's Talk About Love,Dell Windler JD,Fantasy,Shire Books,2023,"('Dell Windler JD',)",Dell Windler JD
18987,Left 4 Dead,Agustin Stanton III,Humor,University of Chicago Press,1993,"('Agustin Stanton III',)",Agustin Stanton III
19509,The Little Foxes,Hosea Monahan,Science fiction,Marshall Cavendish,1985,"('Hosea Monahan',)",Hosea Monahan
19225,Rosemary Sutcliff,"Maynard Bartoletti Ret., Morton Medhurst, Erick Dooley I",Speech,Target Books,2001,"('Erick Dooley I', 'Maynard Bartoletti Ret.', 'Morton Medhurst')","Erick Dooley I, Maynard Bartoletti Ret., Morton Medhurst"
19246,Eternal Sunshine of the Spotless Mind,Carisa Blick,Realistic fiction,Victor Gollancz Ltd,2020,"('Carisa Blick',)",Carisa Blick
19452,Command & Conquer: Tiberium Alliances,"Numbers Howell DDS, Tyson Treutel",Mythopoeia,Shire Books,1986,"('Numbers Howell DDS', 'Tyson Treutel')","Numbers Howell DDS, Tyson Treutel"
18843,Ice Climbers,"Jenice Bartell, Raye Watsica",Humor,,1990,"('Jenice Bartell', 'Raye Watsica')","Jenice Bartell, Raye Watsica"
19494,Mad Max: Fury Road,Blythe Bernhard,Speech,Packt Publishing,2005,"('Blythe Bernhard',)",Blythe Bernhard
19152,Just Cause,Clementina Dicki,Historical fiction,Marshall Cavendish,1998,"('Clementina Dicki',)",Clementina Dicki
